,compressor_1_dischargePressure,compressor_1_calculatedCapacity,compressor_1_suctionPressure,compressor_1_motorCurrent
2023-01-15 02:45:00-08:00,72.89033333333352,2.599999999999956,5.3797777777777975,0.0
2023-01-15 03:00:00-08:00,73.03466666666584,2.599999999999956,5.880111111111126,0.0
2023-01-15 03:15:00-08:00,73.14233333333321,2.599999999999956,5.824666666666645,0.0
2023-01-15 03:30:00-08:00,73.2705555555564,2.599999999999956,5.961888888888907,0.0
2023-01-15 03:45:00-08:00,73.31422222222284,2.599999999999956,6.683777777777778,0.0
2023-01-15 04:00:00-08:00,73.34533333333383,2.599999999999956,7.583444444444439,0.0
2023-01-15 04:15:00-08:00,73.40133333333414,2.599999999999956,7.417999999999976,0.0
2023-01-15 04:30:00-08:00,73.43877777777817,2.599999999999956,7.140333333333233,0.0
2023-01-15 04:45:00-08:00,73.39977777777861,2.599999999999956,7.324777777777751,0.0
2023-01-15 05:00:00-08:00,73.46577777777817,2.599999999999956,6.609555555555563,0.0
2023-01-15 05:15:00-08:00,73.45088888888938,2.599999999999956,4.711444444444428,0.0
2023-01-15 05:30:00-08:00,73.43777777777872,2.599999999999956,4.506111111111109,0.0
2023-01-15 05:45:00-08:00,73.55622222222176,2.599999999999956,5.253999999999996,0.0
2023-01-15 06:00:00-08:00,73.48488888888862,2.599999999999956,3.2298888888888815,0.0
2023-01-15 06:15:00-08:00,73.52699999999948,2.599999999999956,2.2196666666666807,0.0
2023-01-15 06:30:00-08:00,73.45188888889,2.599999999999956,4.242111111111113,0.0
2023-01-15 06:45:00-08:00,73.15377777777704,2.599999999999956,6.9673333333333325,0.0
2023-01-15 07:00:00-08:00,72.86866666666745,2.599999999999956,8.969111111111042,0.0
2023-01-15 07:15:00-08:00,72.560555555556,2.599999999999956,7.246222222222205,0.0
2023-01-15 07:30:00-08:00,72.25577777777693,2.599999999999956,1.902888888888884,0.0
2023-01-15 07:45:00-08:00,72.1304444444433,2.599999999999956,5.553888888888877,0.0
2023-01-15 08:00:00-08:00,71.9276666666661,2.599999999999956,9.434111111111104,0.0
2023-01-15 08:15:00-08:00,71.58644444444425,2.599999999999956,7.605666666666639,0.0
2023-01-15 08:30:00-08:00,71.58477777777671,2.599999999999956,6.7499999999999885,0.0
2023-01-15 08:45:00-08:00,71.75422222222218,2.599999999999956,7.630666666666668,0.0
